,0,Di
110,0.27016198690100734,0.27016198690100734
111,0.30172876726092784,0.30172876726092784
112,0.13992735740998125,0.13992735740998125
113,0.023494402930908473,0.023494402930908473
114,0.12804259319469544,0.12804259319469544
115,0.2575848737054717,0.2575848737054717
116,0.0533062702451724,0.0533062702451724
117,0.17979689655509676,0.17979689655509676
118,0.009113188883195312,0.009113188883195312
119,0.18723429476800782,0.18723429476800782
120,0.04388668781664398,0.04388668781664398
121,0.05333080712628075,0.05333080712628075
122,0.3316325111421432,0.3316325111421432
123,0.07621648813015708,0.07621648813015708
124,0.2147388283294299,0.2147388283294299
125,0.13167539370603326,0.13167539370603326
126,0.21043931022869772,0.21043931022869772
127,0.2431325838505147,0.2431325838505147
128,0.3427570799699399,0.3427570799699399
129,0.16393352230553807,0.16393352230553807
130,0.20939880245357828,0.20939880245357828
131,0.31774626306205284,0.31774626306205284
132,0.18958390871519604,0.18958390871519604
133,0.010554058681850501,0.010554058681850501
134,0.09759845218675002,0.09759845218675002
135,0.17848052112419596,0.17848052112419596
136,0.23003535461792435,0.23003535461792435
137,0.2681618335176076,0.2681618335176076
138,0.19979508926549602,0.19979508926549602
139,0.20502853539387086,0.20502853539387086
140,0.23943184288586566,0.23943184288586566
141,0.05658478792229579,0.05658478792229579
142,0.18813903585436106,0.18813903585436106
143,0.13929940501128465,0.13929940501128465
144,0.2436357036752028,0.2436357036752028
145,0.12202438543190294,0.12202438543190294
146,0.057524130063794164,0.057524130063794164
147,0.1778215227697943,0.1778215227697943
148,0.04485464238603174,0.04485464238603174
149,0.16755089478019175,0.16755089478019175
150,0.24460671001493148,0.24460671001493148
151,0.20944648487787285,0.20944648487787285
152,0.14099317531053243,0.14099317531053243
153,0.07604040957693732,0.07604040957693732
154,0.01842396006118617,0.01842396006118617
155,0.2640867702326741,0.2640867702326741
156,0.02848296681909808,0.02848296681909808
157,0.08422926123699394,0.08422926123699394
158,0.12770337430398035,0.12770337430398035
159,0.16794181201003008,0.16794181201003008
160,0.1889202742463386,0.1889202742463386
161,0.18484145085475784,0.18484145085475784
162,0.002604342405568641,0.002604342405568641
163,0.3942952041608383,0.3942952041608383
164,0.12700267525779158,0.12700267525779158
165,0.16735207395147256,0.16735207395147256
166,0.04533726467169314,0.04533726467169314
167,0.2238751685469343,0.2238751685469343
168,0.34951386226271924,0.34951386226271924
169,0.12927962488019107,0.12927962488019107
170,0.0497523591431114,0.0497523591431114
171,0.20889684422251353,0.20889684422251353
172,0.07115801398220614,0.07115801398220614
173,0.2056294462044314,0.2056294462044314
174,0.11713741308016186,0.11713741308016186
175,0.1275027841830397,0.1275027841830397
176,0.2160941645710356,0.2160941645710356
177,0.16153544301934739,0.16153544301934739
178,0.24782079719399144,0.24782079719399144
179,0.34665965731983206,0.34665965731983206
180,0.0181814484992715,0.0181814484992715
181,0.06769850471365436,0.06769850471365436
182,0.006494511985180982,0.006494511985180982
183,0.24376787250651916,0.24376787250651916
184,0.1472302870096812,0.1472302870096812
185,0.0800438774877575,0.0800438774877575
186,0.07365697647145547,0.07365697647145547
187,0.5074781295439978,0.5074781295439978
188,0.24849308040318321,0.24849308040318321
189,0.12812181069045459,0.12812181069045459
190,0.14126789571426865,0.14126789571426865
191,0.05663229484948372,0.05663229484948372
192,0.03695912331742475,0.03695912331742475
193,0.2744505787084523,0.2744505787084523
194,0.13808792878542317,0.13808792878542317
195,0.08789293770827439,0.08789293770827439
196,0.24457421348751857,0.24457421348751857
197,0.10606676333221837,0.10606676333221837
198,0.222068339695265,0.222068339695265
199,0.0896027983862951,0.0896027983862951
200,0.2141648188509159,0.2141648188509159
201,0.46464157373670606,0.46464157373670606
202,0.0976643394658002,0.0976643394658002
203,0.10982353678067924,0.10982353678067924
204,0.03391622235601282,0.03391622235601282
205,0.24327167454253504,0.24327167454253504
206,0.1864948504831231,0.1864948504831231
207,0.14864024003714066,0.14864024003714066
208,0.19862916593770866,0.19862916593770866
209,0.06435365270961764,0.06435365270961764
210,0.010502345172801178,0.010502345172801178
211,0.026685564600808145,0.026685564600808145
212,0.0940384929052364,0.0940384929052364
213,0.020017328158930647,0.020017328158930647
214,0.15070518115329137,0.15070518115329137
215,0.433348216655768,0.433348216655768
216,0.13239283463103496,0.13239283463103496
217,0.12726931947115475,0.12726931947115475
218,0.2983114466163453,0.2983114466163453
219,0.18188163987146555,0.18188163987146555
220,0.5463355640206737,0.5463355640206737
221,0.1638488049231169,0.1638488049231169
222,0.09265478321172864,0.09265478321172864
223,0.29373134513148164,0.29373134513148164
224,0.03273239099289543,0.03273239099289543
225,0.0964272049986419,0.0964272049986419
226,0.24138948270222274,0.24138948270222274
227,0.072453887849555,0.072453887849555
228,0.008919220446126145,0.008919220446126145
229,0.3256966429162817,0.3256966429162817
230,0.11901395398528546,0.11901395398528546
231,0.25063268145708084,0.25063268145708084
232,0.08523061072108945,0.08523061072108945
233,0.254053803379432,0.254053803379432
234,0.20496669061836192,0.20496669061836192
235,0.1403187307334028,0.1403187307334028
236,0.05349648216561399,0.05349648216561399
237,0.14597389696216537,0.14597389696216537
238,0.03958342765096336,0.03958342765096336
239,0.09194205016907502,0.09194205016907502
240,0.08060465666223775,0.08060465666223775
241,0.06160944896686116,0.06160944896686116
242,0.12416794313320584,0.12416794313320584
243,0.3035945475507979,0.3035945475507979
244,0.044590654819280505,0.044590654819280505
245,0.0058086643663159375,0.0058086643663159375
246,0.1010525210520048,0.1010525210520048
247,0.10993855209468006,0.10993855209468006
248,0.18123477714292252,0.18123477714292252
249,0.0025788153012591495,0.0025788153012591495
250,0.06980541686568627,0.06980541686568627
251,0.0014882722851127855,0.0014882722851127855
252,0.11171592829522678,0.11171592829522678
253,2.8669569638669967e-11,2.8669569638669967e-11
254,0.0389491928502238,0.0389491928502238
255,0.034297346055824136,0.034297346055824136
256,0.15490728678013346,0.15490728678013346
257,0.006595822174904666,0.006595822174904666
258,0.195571441356235,0.195571441356235
259,0.22380793406868443,0.22380793406868443
260,0.2685107120488933,0.2685107120488933
261,0.009785432763352038,0.009785432763352038
262,0.008992189278216612,0.008992189278216612
263,0.01026747987190603,0.01026747987190603
264,0.007986864815509986,0.007986864815509986
265,0.0037824655718185947,0.0037824655718185947
266,0.010570603978821367,0.010570603978821367
267,0.017195801371898512,0.017195801371898512
268,0.1947986537513248,0.1947986537513248
269,0.11398703695022228,0.11398703695022228
270,0.08516031772718527,0.08516031772718527
271,0.023382500484229775,0.023382500484229775
272,0.191338555379579,0.191338555379579
273,0.05192424653234483,0.05192424653234483
274,0.0032620707367320744,0.0032620707367320744
275,0.08964122481707948,0.08964122481707948
276,0.010177205409446747,0.010177205409446747
277,0.038879530589825434,0.038879530589825434
278,0.08247434592461776,0.08247434592461776
279,0.0030805707427688173,0.0030805707427688173
280,0.025622313802300428,0.025622313802300428
281,0.09576813263982921,0.09576813263982921
282,0.002960498051162143,0.002960498051162143
283,0.06739316327522796,0.06739316327522796
284,0.0021340196054752086,0.0021340196054752086
285,0.005865474948703251,0.005865474948703251
286,0.003914157661767161,0.003914157661767161
287,0.04096363334322874,0.04096363334322874
288,0.0017208977170827602,0.0017208977170827602
289,0.0708462115787207,0.0708462115787207
290,0.007387658131855974,0.007387658131855974
291,0.0026854103213967266,0.0026854103213967266
292,0.007530042971145738,0.007530042971145738
293,0.14950593808437943,0.14950593808437943
294,0.0034601636016827883,0.0034601636016827883
295,0.022164337290486464,0.022164337290486464
296,0.07951257899634721,0.07951257899634721
297,0.0596369298608697,0.0596369298608697
298,0.07507501713690937,0.07507501713690937
299,0.04776183292675312,0.04776183292675312
300,0.02364321466391621,0.02364321466391621
301,0.20977897443835022,0.20977897443835022
302,0.012460032157290161,0.012460032157290161
303,0.13734446396657488,0.13734446396657488
304,0.004670429965471082,0.004670429965471082
305,0.023199586966884497,0.023199586966884497
306,0.007269447734509849,0.007269447734509849
307,0.04807895717172007,0.04807895717172007
308,0.006762654461589697,0.006762654461589697
309,0.01165006011959673,0.01165006011959673
310,0.009453869432692065,0.009453869432692065
311,0.24806742368655493,0.24806742368655493
312,0.004096252001131052,0.004096252001131052
313,0.010392078693289505,0.010392078693289505
314,0.3428204340132336,0.3428204340132336
315,0.05276727600741254,0.05276727600741254
316,0.04255419623813089,0.04255419623813089
317,0.0077392304861426935,0.0077392304861426935
318,0.03375351838788062,0.03375351838788062
319,0.005777729592100427,0.005777729592100427
320,0.0036657945031981815,0.0036657945031981815
321,0.00457402430171891,0.00457402430171891
322,0.004052811335554806,0.004052811335554806
323,0.033242796225534166,0.033242796225534166
324,0.006049678386317125,0.006049678386317125
325,0.24632382372843847,0.24632382372843847
326,0.08048112107359566,0.08048112107359566
327,0.0037600051960166667,0.0037600051960166667
328,0.003398774742125362,0.003398774742125362
329,0.003090632861410555,0.003090632861410555
330,0.26854594797225007,0.26854594797225007
331,0.36939796676156766,0.36939796676156766
332,0.00809316810714232,0.00809316810714232
333,0.04092731338639411,0.04092731338639411
334,0.016998557765102635,0.016998557765102635
335,0.004779738650275414,0.004779738650275414
336,0.026396144511076452,0.026396144511076452
337,0.4228985160448592,0.4228985160448592
338,0.025431447634349277,0.025431447634349277
339,0.021085165568407633,0.021085165568407633
340,0.0032123863424444927,0.0032123863424444927
341,0.009991846010544586,0.009991846010544586
342,0.012737136748683294,0.012737136748683294
343,0.1271632919386558,0.1271632919386558
344,0.04721089699284576,0.04721089699284576
345,0.0038903303746164347,0.0038903303746164347
346,0.08492426817884906,0.08492426817884906
347,0.046623316883536575,0.046623316883536575
348,0.003362805969886592,0.003362805969886592
349,0.032114673986313826,0.032114673986313826
350,0.3413963336024104,0.3413963336024104
351,0.023969394981683614,0.023969394981683614
352,0.0025636777613812283,0.0025636777613812283
353,0.040485860361853886,0.040485860361853886
354,0.008356438851895397,0.008356438851895397
355,0.13931484402331873,0.13931484402331873
356,0.018846075960781646,0.018846075960781646
357,0.008537718066899859,0.008537718066899859
358,0.020532686739430057,0.020532686739430057
359,0.006053206722572634,0.006053206722572634
360,0.20642630723615915,0.20642630723615915
361,0.005222487094311615,0.005222487094311615
362,0.18163824503129553,0.18163824503129553
363,0.002639697581883024,0.002639697581883024
364,0.010828865703317949,0.010828865703317949
365,0.18059302194413276,0.18059302194413276
366,0.00848823474202438,0.00848823474202438
367,0.024425666742116915,0.024425666742116915
368,0.01485464547657662,0.01485464547657662
369,0.0027577386656108946,0.0027577386656108946
370,0.012915685098030491,0.012915685098030491
371,0.002460009295674072,0.002460009295674072
372,0.01318631791542113,0.01318631791542113
373,0.0031095919120379565,0.0031095919120379565
374,0.029383386696202378,0.029383386696202378
375,0.02882845680681358,0.02882845680681358
376,0.002115330444524697,0.002115330444524697
377,0.006397375092842625,0.006397375092842625
378,0.0057800458015316155,0.0057800458015316155
379,0.03187539210941884,0.03187539210941884
380,0.0028653218722396534,0.0028653218722396534
381,0.011887960255793764,0.011887960255793764
382,0.049474767228054065,0.049474767228054065
383,0.0029140805614238717,0.0029140805614238717
384,0.0029041078245747995,0.0029041078245747995
385,0.009335392723952604,0.009335392723952604
386,0.15185186051462068,0.15185186051462068
387,0.004759051479878192,0.004759051479878192
388,0.038392263878573085,0.038392263878573085
389,0.10569036548342373,0.10569036548342373
390,0.007281004976787603,0.007281004976787603
391,0.004465162878165012,0.004465162878165012
392,0.008536970407431973,0.008536970407431973
393,0.007517798345428762,0.007517798345428762
394,0.003031742391339336,0.003031742391339336
395,0.002490349214391465,0.002490349214391465
396,0.09231538948300838,0.09231538948300838
397,0.08336041371305881,0.08336041371305881
398,0.00721696728415534,0.00721696728415534
399,0.10457682043468935,0.10457682043468935
400,0.0029221876324807498,0.0029221876324807498
401,0.005264248791265941,0.005264248791265941
402,0.0040016512768806705,0.0040016512768806705
403,0.0338960000121829,0.0338960000121829
404,0.03598165793313719,0.03598165793313719
405,0.20427617648217197,0.20427617648217197
406,0.045261106300620184,0.045261106300620184
407,0.0023156545952972346,0.0023156545952972346
408,0.002455806286879255,0.002455806286879255
409,0.2043601330654895,0.2043601330654895
410,0.0005895502675015116,0.0005895502675015116
411,0.07051580030624406,0.07051580030624406
412,0.0875387742520039,0.0875387742520039
413,0.009464344405853429,0.009464344405853429
414,0.005209797030406808,0.005209797030406808
415,0.007464450793921081,0.007464450793921081
416,0.002966619159538624,0.002966619159538624
417,0.014029504468849999,0.014029504468849999
418,0.0027735095212101536,0.0027735095212101536
419,0.004185867465074829,0.004185867465074829
420,0.18137958522316402,0.18137958522316402
421,0.0049933413960958975,0.0049933413960958975
422,0.08577540259650947,0.08577540259650947
423,0.03652417545649175,0.03652417545649175
424,0.09171953810958992,0.09171953810958992
425,0.003470949192585942,0.003470949192585942
426,0.06886330810132202,0.06886330810132202
427,0.01443897083717755,0.01443897083717755
428,0.014725103253050513,0.014725103253050513
429,0.05795653091977796,0.05795653091977796
430,0.040275233667046564,0.040275233667046564
431,0.005386169906801711,0.005386169906801711
432,0.06481955880161175,0.06481955880161175
433,0.08098253892557106,0.08098253892557106
434,0.06827738521310185,0.06827738521310185
435,0.0720957725052222,0.0720957725052222
436,0.06386313234613239,0.06386313234613239
437,0.002366794942878441,0.002366794942878441
438,0.035411428946614705,0.035411428946614705
439,0.11797469881574196,0.11797469881574196
440,0.003867209508169685,0.003867209508169685
441,0.004753597249886498,0.004753597249886498
442,0.035558472260018875,0.035558472260018875
443,0.0028371521120026098,0.0028371521120026098
444,0.0884976845920863,0.0884976845920863
445,0.005144440388093548,0.005144440388093548
446,0.0034639250372972704,0.0034639250372972704
447,0.04295238509918697,0.04295238509918697
448,0.11086447757882438,0.11086447757882438
449,0.0118518227570496,0.0118518227570496
450,0.11167517182395587,0.11167517182395587
451,0.005972649035109644,0.005972649035109644
452,0.0062405542823609364,0.0062405542823609364
453,0.038228587734367145,0.038228587734367145
454,0.012371942400007755,0.012371942400007755
455,0.0017127638615821524,0.0017127638615821524
456,0.29972470366706455,0.29972470366706455
457,0.013545264704586687,0.013545264704586687
458,0.014747239401341115,0.014747239401341115
459,0.004864782684175923,0.004864782684175923
460,0.0032867036738140547,0.0032867036738140547
461,0.0075932124212735996,0.0075932124212735996
462,0.023191144685536215,0.023191144685536215
463,0.11020486964553787,0.11020486964553787
464,0.002937267609629114,0.002937267609629114
465,0.11327757271512212,0.11327757271512212
466,0.1253695347640221,0.1253695347640221
467,0.019029457550002203,0.019029457550002203
468,0.019958187847342716,0.019958187847342716
469,0.11814842485680875,0.11814842485680875
470,0.0032536023503227356,0.0032536023503227356
471,0.001244019864340377,0.001244019864340377
472,0.014776100125714777,0.014776100125714777
473,0.01026037372065962,0.01026037372065962
474,0.009519339305527877,0.009519339305527877
475,0.22247441925934142,0.22247441925934142
476,0.004475746000965383,0.004475746000965383
477,0.08808582465149986,0.08808582465149986
478,0.0931647930750587,0.0931647930750587
479,0.07339273348060539,0.07339273348060539
480,0.005937524255258496,0.005937524255258496
481,0.0203857992191042,0.0203857992191042
482,0.17700981527097207,0.17700981527097207
483,0.004160284776650365,0.004160284776650365
484,0.016274078164516797,0.016274078164516797
485,0.006023376858720735,0.006023376858720735
486,0.002478197089728178,0.002478197089728178
487,0.0026868433440680275,0.0026868433440680275
488,0.008149760669551783,0.008149760669551783
489,0.01022370740992343,0.01022370740992343
490,0.03692242472976359,0.03692242472976359
491,0.05447610353919213,0.05447610353919213
492,0.15633750858785306,0.15633750858785306
493,0.0032331461346941687,0.0032331461346941687
494,0.04263391927173067,0.04263391927173067
495,0.12360575004188802,0.12360575004188802
496,0.0035326593403360485,0.0035326593403360485
497,0.005503566792033025,0.005503566792033025
498,0.007359503949814081,0.007359503949814081
499,0.1293325503440801,0.1293325503440801
500,0.05024639814556583,0.05024639814556583
501,0.06682797017546183,0.06682797017546183
502,0.043404870914640084,0.043404870914640084
503,0.004158657666910794,0.004158657666910794
504,0.19654458395083302,0.19654458395083302
505,0.04437846639983375,0.04437846639983375
506,0.018184272989282636,0.018184272989282636
507,0.11960650522413396,0.11960650522413396
508,0.0758086096530452,0.0758086096530452
509,0.008939525903159154,0.008939525903159154
510,0.01936459984432049,0.01936459984432049
511,0.02887027131749479,0.02887027131749479
512,0.007887954676029086,0.007887954676029086
513,0.005027899329703477,0.005027899329703477
514,0.015377929749199817,0.015377929749199817
515,0.008426441392185674,0.008426441392185674
516,0.010100503485709447,0.010100503485709447
517,0.06863075495892369,0.06863075495892369
518,0.02972186884899165,0.02972186884899165
519,0.004713409269575161,0.004713409269575161
520,0.005947401141250651,0.005947401141250651
521,0.05260632443963097,0.05260632443963097
522,0.012793319838103452,0.012793319838103452
523,0.11510924402514143,0.11510924402514143
524,0.009185510256990461,0.009185510256990461
525,0.0029528600404669886,0.0029528600404669886
526,0.03913123978955977,0.03913123978955977
527,0.005387972490415909,0.005387972490415909
528,0.003249985508560638,0.003249985508560638
529,0.005711725161075396,0.005711725161075396
530,0.15340886507619958,0.15340886507619958
531,0.003173145892941416,0.003173145892941416
532,0.0035462375094127336,0.0035462375094127336
533,0.028468513845159717,0.028468513845159717
534,0.004259235831963971,0.004259235831963971
535,0.007481186829006447,0.007481186829006447
536,0.0427286252750561,0.0427286252750561
537,0.06249491374639924,0.06249491374639924
538,0.002160354123655691,0.002160354123655691
539,0.016138617584798908,0.016138617584798908
540,0.005016133547194817,0.005016133547194817
541,0.005296781333595663,0.005296781333595663
542,0.026071202524742446,0.026071202524742446
543,0.03447819291631401,0.03447819291631401
544,0.019189854171061293,0.019189854171061293
545,0.0024178588676123424,0.0024178588676123424
546,0.005506907107104472,0.005506907107104472
547,0.003916975352757262,0.003916975352757262
548,0.01205075385448408,0.01205075385448408
549,0.2267726067300831,0.2267726067300831
550,0.009387595754863578,0.009387595754863578
551,0.2620462285173161,0.2620462285173161
552,0.058816025769348496,0.058816025769348496
553,0.017728654645461403,0.017728654645461403
554,0.002829895000095795,0.002829895000095795
555,0.03751620949675369,0.03751620949675369
556,0.009631031508857734,0.009631031508857734
557,0.02544777339566315,0.02544777339566315
558,0.0030544411676870762,0.0030544411676870762
559,0.010810428746163312,0.010810428746163312
560,0.005876202892992469,0.005876202892992469
561,0.12966878067701137,0.12966878067701137
562,0.002579785105367601,0.002579785105367601
563,0.12509557828176737,0.12509557828176737
564,0.0019461203123790633,0.0019461203123790633
565,0.08373179438497762,0.08373179438497762
566,0.007131202954382238,0.007131202954382238
567,0.005100512840525356,0.005100512840525356
568,0.20168809352138797,0.20168809352138797
569,0.00460029656621338,0.00460029656621338
570,0.05764515035693079,0.05764515035693079
571,0.03504648087064205,0.03504648087064205
572,0.04188301410345258,0.04188301410345258
573,0.011564695306755263,0.011564695306755263
574,0.00349260945019586,0.00349260945019586
575,0.014890163280341097,0.014890163280341097
576,0.011128122735546487,0.011128122735546487
577,0.054814300672401686,0.054814300672401686
578,0.004796904237717881,0.004796904237717881
579,0.032130876399734755,0.032130876399734755
580,0.028113768919150173,0.028113768919150173
581,0.002009121618689966,0.002009121618689966
582,0.0034806584754781015,0.0034806584754781015
583,0.17884989837036985,0.17884989837036985
584,0.003701428064977125,0.003701428064977125
585,0.13660509389768521,0.13660509389768521
586,0.019624602897662137,0.019624602897662137
587,0.013756968937489867,0.013756968937489867
588,0.004176799582087834,0.004176799582087834
589,0.05705962126195996,0.05705962126195996
590,0.03344014753697602,0.03344014753697602
591,0.028674879364624074,0.028674879364624074
592,0.04096614365110494,0.04096614365110494
593,0.004832764607908532,0.004832764607908532
594,0.1264035694390107,0.1264035694390107
595,0.029217760179345447,0.029217760179345447
596,0.023111910066326555,0.023111910066326555
597,0.0019987125224960886,0.0019987125224960886
598,0.00753842191530976,0.00753842191530976
599,0.09952410926078856,0.09952410926078856
600,0.002133755315240223,0.002133755315240223
601,0.025492182792731806,0.025492182792731806
602,0.008039503630163853,0.008039503630163853
603,5.160432257283992e-11,5.160432257283992e-11
604,0.006650331976912782,0.006650331976912782
605,0.003667649516994405,0.003667649516994405
606,0.015839143073456265,0.015839143073456265
607,0.002945521326507119,0.002945521326507119
608,0.014788050194866299,0.014788050194866299
609,0.003487186805808508,0.003487186805808508
610,0.05989041632682214,0.05989041632682214
611,0.012556060704735134,0.012556060704735134
612,0.025215410591889607,0.025215410591889607
613,0.21230453285774084,0.21230453285774084
614,0.031257410661516175,0.031257410661516175
615,0.017562876822059308,0.017562876822059308
616,0.18407797158794365,0.18407797158794365
617,0.03508188548024341,0.03508188548024341
618,0.03965179190639353,0.03965179190639353
619,0.02010046151682012,0.02010046151682012
620,0.008472022032143454,0.008472022032143454
621,0.20993774544220561,0.20993774544220561
622,0.006962968106172637,0.006962968106172637
623,0.1463611663249148,0.1463611663249148
624,0.07332250693698698,0.07332250693698698
625,0.010998818928870734,0.010998818928870734
626,0.05161090329891753,0.05161090329891753
627,0.0758949441665388,0.0758949441665388
628,0.002055937987773284,0.002055937987773284
629,0.02399124216486682,0.02399124216486682
630,0.025011771528771244,0.025011771528771244
631,0.05329540190530408,0.05329540190530408
632,0.03809145660652201,0.03809145660652201
633,0.016012925165300045,0.016012925165300045
634,0.00560691366271894,0.00560691366271894
635,0.03638216346309273,0.03638216346309273
636,0.13259311121829692,0.13259311121829692
637,0.039104517969791926,0.039104517969791926
638,0.01685028166394517,0.01685028166394517
639,0.013747785198663815,0.013747785198663815
640,0.004270964771284313,0.004270964771284313
641,0.00522485700278766,0.00522485700278766
642,0.08453745911943088,0.08453745911943088
643,0.16807522806388353,0.16807522806388353
644,0.008727714482360116,0.008727714482360116
645,0.02341755745875315,0.02341755745875315
646,0.11248985228532898,0.11248985228532898
647,0.07162113431241617,0.07162113431241617
648,0.0228175917648343,0.0228175917648343
649,0.06215810754147841,0.06215810754147841
650,0.02060117113649066,0.02060117113649066
651,0.17166430558390594,0.17166430558390594
652,0.04929171191288125,0.04929171191288125
653,0.22972217828905747,0.22972217828905747
654,0.20268060092432802,0.20268060092432802
655,0.003347462531273579,0.003347462531273579
656,0.0038671131671328177,0.0038671131671328177
657,0.0034712400323789064,0.0034712400323789064
658,0.005003074318043161,0.005003074318043161
659,0.1458657299051209,0.1458657299051209
660,0.03576826521751852,0.03576826521751852
661,0.15409005449728613,0.15409005449728613
662,0.0064187387339337135,0.0064187387339337135
663,0.00817871017910253,0.00817871017910253
664,0.03161729157175018,0.03161729157175018
665,0.10932967484706825,0.10932967484706825
666,0.12345332589250668,0.12345332589250668
667,0.004025245668887049,0.004025245668887049
668,0.04312432938165897,0.04312432938165897
669,0.011023090128839693,0.011023090128839693
670,0.12137299722470171,0.12137299722470171
671,0.07359773707811637,0.07359773707811637
672,0.0025337429073111098,0.0025337429073111098
673,0.0335007900099168,0.0335007900099168
674,0.004937724178831477,0.004937724178831477
675,0.02372454741123514,0.02372454741123514
676,0.0052207973033869814,0.0052207973033869814
677,0.022374492486838576,0.022374492486838576
678,0.0038180365007344946,0.0038180365007344946
679,0.005005336517840749,0.005005336517840749
680,0.007762500190039637,0.007762500190039637
681,0.0016573889415100597,0.0016573889415100597
682,0.0026272425272050137,0.0026272425272050137
683,0.0024268317248937934,0.0024268317248937934
684,0.003164272336267233,0.003164272336267233
685,0.006989293299573394,0.006989293299573394
686,0.010020836632881102,0.010020836632881102
687,0.010207970521579034,0.010207970521579034
688,0.03480193743714371,0.03480193743714371
689,0.04637509792500502,0.04637509792500502
690,0.010264293465838192,0.010264293465838192
691,0.02184513208245697,0.02184513208245697
692,0.002411834246717478,0.002411834246717478
693,0.006925460617652581,0.006925460617652581
